coin_id,base,target,market_identifier,converted_volume_usd,trust_score
uma,UMA,USDT,aex,224185.0,green
uma,UMA,USDT,hoo,585044.0,green
uma,UMA,ETH,bibox,269455.0,green
uma,UMA,USDT,bibox,1017895.0,green
uma,UMA,USDT,coinbene,145916.0,green
uma,UMA,USDT,hotbit,14762.65,green
uma,UMA,USDT,dcoin,1324170.0,green
uma,UMA,USD,bitstamp,226407.0,green
uma,UMA,USDT,bitget,26616.0,green
uma,UMA,USDT,latoken,474652.0,green
uma,UMA,USDT,kucoin,354627.0,green
uma,UMA,USDT,zb,92171.0,green
uma,UMA,USDT,coinex,82478.0,green
uma,UMA,BTC,hotbit,63157.0,green
uma,UMA,QC,zb,80939.0,green
uma,UMA,USDT,wazirx,18044.15,green
uma,UMA,CRO,crypto_com,12268.8,green
uma,UMA,USDT,virgox,149302.0,green
uma,UMA,BTC,latoken,55347.0,green
uma,UMA,USDT,probit,100967.0,green
uma,UMA,USDT,hitbtc,28309.0,yellow
uma,UMA,BTC,hitbtc,20585.0,yellow
uma,UMA,SGD,tokenize,2676.08,yellow
uma,UMA,USDT,hbtc,5728074.0,yellow
uma,UMA,USDT,huobi,3872541.0,yellow
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,11660.61,yellow
uma,UMA,USDT,dragonex,1793738.0,yellow
uma,UMA,BTC,probit,45001.0,yellow
uma,UMA,USD,currency,12543.84,yellow
uma,UMA,ETH,coinex,13053.61,yellow
uma,UMA,ETH,bittrex,10218.31,yellow
uma,UMA,BTC,huobi,644055.0,red
uma,UMA,ETH,huobi,188716.0,red
uma,UMA,BTC,coinex,23838.0,red
uma,UMA,ETH,dove_wallet,410.07,red
uma,UMA,BNT,bancor,39671.0,
uma,UMA,BTC,bittrex,49292.0,
uma,UMA,USD,bittrex,25851.0,
uma,UMA,USDT,flybit,259730.0,
uma,UMA,BTC,flybit,55332.0,
uma,UMA,USDT,btcnext,21642.0,
uma,UMA,USDT,huobi_korea,795.97,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,sushiswap,1121512.0,green
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,DAI,uniswap,11133.42,green
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,ETH,balancer_v1,2519.04,yellow
uma,UMA,GBP,dove_wallet,76.75,yellow
uma,UMA,USDT,bittrex,19644.24,yellow
uma,UMA,TUSD,dove_wallet,2.1,yellow
uma,UMA,BTC,dove_wallet,559.06,red
uma,UMA,KRW,bithumb,2021559.0,
uma,UMA,USD,cex,236637.0,
uma,UMA,USDT,poloniex,39362.0,
uma,UMA,KRW,gopax,4532.91,
uma,UMA,INR,wazirx,120716.0,
uma,UMA,USDT,dove_wallet,3.9,
uma,UMA,USDC,dove_wallet,46.49,
uma,UMA,IDR,indodax,20884.0,
uma,UMA,USDT,cex,1935.33,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,ETH,one_inch,159983.0,
uma,UMA,BTC,huobi_korea,87.42,
uma,UMA,EUR,bittrex,5340.83,red
uma,UMA,KRW,coinone,1132.46,red
uma,UMA,EUR,dove_wallet,62.34,red
uma,UMA,PAX,dove_wallet,0.576666,red
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,defi_swap,1563.01,gray
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0X514910771AF9CA656AF840DFF83E8264ECF986CA,uniswap_v2,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0X6B3595068778DD592E39A122F4F5A5CF09C90FE2,uniswap_v2,0.0,
uma,UMA,USD,zero_ex,46696.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,USDC,balancer_v1,1702.89,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0XA0B73E1FF0B80914AB6FE0444E65848C4C34450B,defi_swap,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0X1062AD0E59FA67FA0B27369113098CC941DD0D5F,sushiswap,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0X8CB1D155A5A1D5D667611B7710920FD9D1CD727F,uniswap_v2,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,sakeswap,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0XEDDDA06A90FFAAEA3DB0C308F29F5798B7DE4325,uniswap_v2,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0X9B53E429B0BADD98EF7F01F03702986C516A5715,uniswap_v2,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0XDF2C7238198AD8B389666574F2D8BC411A4B7428,uniswap_v2,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0XD46BA6D942050D489DBD938A2C909A5D5039A161,uniswap_v2,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,uniswap_v2,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0XDAC17F958D2EE523A2206206994597C13D831EC7,uniswap_v2,0.0,
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,0X459086F2376525BDCEBA5BDDA135E4E9D3FEF5BF,uniswap_v2,0.0,
qtum,QTUM,USDT,lbank,3224982.0,green
qtum,QTUM,KRW,upbit,164139244.0,green
qtum,QTUM,USDT,bkex,160757703.0,green
qtum,QTUM,USDT,gate,5958758.0,green
qtum,QTUM,USDT,binance,90424327.0,green
qtum,QTUM,JPY,bitbank,42979387.0,green
qtum,QTUM,USDT,okex,56346700.0,green
qtum,QTUM,USDT,zb,37136758.0,green
qtum,QTUM,BTC,decoin,2216281.0,green
qtum,QTUM,USDT,zbg,10941106.0,green
qtum,QTUM,USDT,crypto_com,2732432.0,green
qtum,QTUM,BTC,hitbtc,5873780.0,green
qtum,QTUM,BTC,bitcoin_com,5873780.0,green
qtum,QTUM,USDT,vcc,2035807.0,green
qtum,QTUM,USDT,digifinex,11592563.0,green
qtum,QTUM,BTC,binance,19092887.0,green
qtum,QTUM,USDT,hitbtc,14209350.0,green
qtum,QTUM,USD,bitcoin_com,14176179.0,green
qtum,QTUM,USDT,aax,7881842.0,green
qtum,QTUM,USD,kraken,4327028.0,green
qtum,QTUM,BTC,okex,10103888.0,green
qtum,QTUM,BTC,vcc,1248353.0,green
qtum,QTUM,EUR,kraken,2984516.0,green
qtum,QTUM,USD,binance_us,4326778.0,green
qtum,QTUM,USDT,dextrade,326786.0,green
qtum,QTUM,QC,zb,8066597.0,green
qtum,QTUM,QC,zbg,2405209.0,green
qtum,QTUM,USDT,bit_z,6799274.0,green
qtum,QTUM,BUSD,binance,5225353.0,green
qtum,QTUM,ETH,hitbtc,695064.0,green
qtum,QTUM,USDT,p2pb2b,25631538.0,green
qtum,QTUM,USDT,mxc,2823629.0,green
qtum,QTUM,CRO,crypto_com,119745.0,green
qtum,QTUM,ETH,bitmart,17010077.0,green
qtum,QTUM,USDT,phemex,2129318.0,green
qtum,QTUM,USDT,huobi,41537516.0,green
qtum,QTUM,USDT,bitmax,912136.0,green
qtum,QTUM,USDT,binance_us,1256667.0,green
qtum,QTUM,USDT,coinbene,512097.0,green
qtum,QTUM,USDT,xt,6225980.0,green
qtum,QTUM,ETH,okex,893804.0,green
qtum,QTUM,BTC,digifinex,1876538.0,green
qtum,QTUM,USDT,bibox,6288941.0,green
qtum,QTUM,BTC,bitmax,379521.0,green
qtum,QTUM,BTC,bitmart,13202360.0,green
qtum,QTUM,BTC,coinbene,12764687.0,green
qtum,QTUM,ETH,binance,1257868.0,green
qtum,QTUM,USD,exrates,93100.0,green
qtum,QTUM,BTC,p2pb2b,2339803.0,green
qtum,QTUM,USDT,bitmart,13681040.0,green
qtum,QTUM,BTC,dextrade,149125.0,green
qtum,QTUM,BTC,bitbank,187861.0,green
qtum,QTUM,ETH,vcc,446119.0,green
qtum,QTUM,USDT,hoo,1034730.0,green
qtum,QTUM,BTC,alterdice,75664.0,green
qtum,QTUM,ETH,catex,5042791.0,green
qtum,QTUM,USDT,bitforex,2613995.0,green
qtum,QTUM,ETH,digifinex,163325.0,green
qtum,QTUM,ETH,p2pb2b,665716.0,green
qtum,QTUM,USDT,dragonex,5103670.0,green
qtum,QTUM,USDT,coinex,724118.0,green
qtum,QTUM,BTC,catex,3406207.0,green
qtum,QTUM,USD,p2pb2b,1551429.0,green
qtum,QTUM,IDR,indodax,254434.0,green
qtum,QTUM,BUSD,dextrade,17658.52,green
qtum,QTUM,ETH,exrates,12697.31,green
qtum,QTUM,BTC,bittrex,493805.0,green
qtum,QTUM,ETH,bibox,287343.0,green
qtum,QTUM,USDT,bigone,3946838.0,green
qtum,QTUM,TRX,catex,2655977.0,green
qtum,QTUM,ETH,gate,5762.37,green
qtum,QTUM,USDT,bittrex,504764.0,green
qtum,QTUM,BTC,kucoin,299185.0,green
qtum,QTUM,USD,exmo,199581.0,green
qtum,QTUM,ETH,latoken,24434.0,green
qtum,QTUM,USDT,catex,7632295.0,green
qtum,QTUM,BTC,exrates,33060.0,green
qtum,QTUM,USDT,bw,7506160.0,green
qtum,QTUM,BTC,latoken,368775.0,green
qtum,QTUM,BTC,poloniex,216474.0,green
qtum,QTUM,BTC,xt,845456.0,green
qtum,QTUM,USDT,zipmex,2471.53,green
qtum,QTUM,BTC,bigone,3860979.0,green
qtum,QTUM,BTC,gate,91921.0,green
qtum,QTUM,ETH,alterdice,9846.04,green
qtum,QTUM,USDT,bitget,42495.0,green
qtum,QTUM,ETH,bithumb_global,3317339.0,green
qtum,QTUM,USDT,hotbit,85530.0,green
qtum,QTUM,USDT,latoken,648.24,green
qtum,QTUM,BTC,upbit,347598.0,green
qtum,QTUM,USDT,bithumb_global,1983001.0,green
qtum,QTUM,BTC,bithumb_global,2073456.0,green
qtum,QTUM,USDT,poloniex,217072.0,green
qtum,QTUM,ETH,hotbit,66161.0,green
qtum,QTUM,ETH,dextrade,13501.67,green
qtum,QTUM,BTC,bibox,522411.0,green
qtum,QTUM,HUSD,huobi,34986.0,green
qtum,QTUM,BTC,exmo,49664.0,green
qtum,QTUM,ETH,exmo,48289.0,green
qtum,QTUM,USDT,bione,20608963.0,yellow
mask-network,MASK,USDT,gate,2445149.0,green
mask-network,MASK,USDT,binance,41706325.0,green
mask-network,MASK,USD,gdax,17992952.0,green
mask-network,MASK,USDT,okex,22824666.0,green
mask-network,MASK,USDT,digifinex,6432988.0,green
mask-network,MASK,USDT,crypto_com,295190.0,green
mask-network,MASK,USDT,hitbtc,22768.0,green
mask-network,MASK,USD,bitcoin_com,22227.0,green
mask-network,MASK,BUSD,binance,6086712.0,green
mask-network,MASK,USDT,bkex,6643742.0,green
mask-network,MASK,USDT,kucoin,2315862.0,green
mask-network,MASK,EUR,gdax,2490751.0,green
mask-network,MASK,USDT,gdax,846552.0,green
mask-network,MASK,USDT,mxc,1568735.0,green
mask-network,0X69AF81E73A73B40ADF4F3D4223CD9B1ECE623074,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,sushiswap,494952.0,green
mask-network,0X69AF81E73A73B40ADF4F3D4223CD9B1ECE623074,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,uniswap_v2,418214.0,green
mask-network,MASK,GBP,gdax,1404028.0,green
mask-network,MASK,USDT,xt,1711680.0,green
usd-coin,0X2791BCA1F2DE4661ED88A30C99A7A9449AA84174,0X2B9E7CCDF0F4E5B24757C1E1A80E311E34CB10C7,quickswap,318687.0,green
mask-network,MASK,BNB,binance,1018215.0,green
mask-network,MASK,USDT,bitforex,3961661.0,green
mask-network,MASK,USDT,bibox,3631819.0,green
mask-network,MASK,USDT,coinbene,149749.0,green
mask-network,MASK,USDT,hotbit,46259.0,green
mask-network,MASK,USDT,hoo,1020738.0,green
mask-network,MASK,USDT,coinex,134019.0,green
mask-network,MASK,USDT,bitget,398370.0,green
mask-network,MASK,USDT,lbank,136710.0,green
mask-network,MASK,USDT,bit_z,47740.0,green
mask-network,MASK,BTC,bitcoin_com,1677.02,yellow
mask-network,MASK,USDT,huobi,27852088.0,yellow
mask-network,MASK,USDT,hbtc,1874115.0,yellow
mask-network,MASK,USDT,huobi_id,1633.14,yellow
mask-network,MASK,BTC,hitbtc,1676.09,yellow
mask-network,MASK,USDT,huobi_korea,17592.0,
mask-network,MASK,ETH,gate,659.87,
mask-network,0X69AF81E73A73B40ADF4F3D4223CD9B1ECE623074,ETH,uniswap,1979.28,
mask-network,0X69AF81E73A73B40ADF4F3D4223CD9B1ECE623074,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,559.02,
mask-network,0X69AF81E73A73B40ADF4F3D4223CD9B1ECE623074,USDC,uniswap,5.78,
just,JST,KRW,upbit,31870099.0,green
just,JST,USDT,binance,7283908.0,green
just,JST,USDT,gate,329507.0,green
just,JST,USDT,mxc,2069786.0,green
just,JST,USDT,vcc,979104.0,green
just,JST,USDT,okex,6236200.0,green
just,JST,BTC,hitbtc,114723.0,green
just,JST,USDT,cointiger,1909555.0,green
just,JST,USDT,bitrue,45140.0,green
just,JST,USDT,poloniex,1391383.0,green
just,JST,KRW,bithumb,2086167.0,green
just,JST,USDT,bkex,2378929.0,green
just,JST,USDT,bibox,3555180.0,green
just,JST,BTC,binance,601134.0,green
just,JST,USDT,digifinex,3091121.0,green
just,JST,BTC,vcc,51587.0,green
just,JST,BUSD,binance,393077.0,green
just,JST,USDT,kucoin,85440.0,green
just,JST,BTC,bitrue,5275.39,green
just,JST,USDT,bitmart,2245373.0,green
just,JST,BNB,binance,66752.0,green
just,JST,USDT,coinbene,1137815.0,green
just,JST,IDR,indodax,43102.0,green
just,JST,UST,bitfinex,66232.0,green
just,JST,USDT,coinex,18278.54,green
just,JST,USDT,virgox,158764.0,green
just,JST,USDT,hotbit,67462.0,green
just,JST,USDT,bitget,232663.0,green
just,JST,USD,bitfinex,78340.0,green
just,JST,USDT,hoo,940192.0,green
just,JST,TRX,poloniex,1445475.0,green
just,JST,USD,ftx_spot,24698.0,green
just,JST,USDT,dcoin,294682.0,green
just,JST,USDT,wazirx,13045.54,green
just,JST,BTC,upbit,89653.0,green
just,JST,BTC,bitfinex,17792.86,green
just,JST,USDT,tokok,147590.0,green
just,JST,USDT,bit_z,54021.0,green
just,JST,BTC,probit,25231.0,green
just,JST,USDT,probit,29365.0,green
just,JST,USDT,hbtc,75790589.0,yellow
just,JST,USDT,huobi,67073223.0,yellow
just,JST,USDT,hitbtc,980.88,yellow
just,JST,KRW,probit_kr,24081.0,yellow
just,JST,KRW,coinone,18393.05,yellow
just,JST,USD,btse,335.38,yellow
just,JST,ETH,huobi,6814759.0,red
just,JST,BTC,huobi,1568257.0,red
just,JST,USDT,flybit,251729.0,red
just,JST,BTC,coinex,8659.28,red
just,JST,USDT,crex24,2.97,red
just,TCFLL5DX5ZJDKNWUESXXI1VPWJLVMWZZY9,TRX,justswap,4338722.0,
just,JST,USDT,huobi_korea,119391.0,
just,JST,BTC,upbit_indonesia,89142.0,
just,JST,BTC,flybit,19368.85,
just,JST,KRW,huobi_korea,15131.28,
just,JST,BTC,huobi_korea,9292.27,
just,JST,ETH,huobi_korea,3068.15,
just,JST,TRX,trx_market,1530.49,
just,JST,TRX,tron_trade,67.33,
just,JST,USDT,huobi_id,2491.8,red
just,JST,USDT,trx_market,3.98,
icon,ICX,USDT,gate,662019.0,green
icon,ICX,USDT,binance,29521466.0,green
icon,ICX,USDT,crypto_com,1030209.0,green
icon,ICX,USDT,okex,20788365.0,green
icon,ICX,EUR,kraken,1863807.0,green
icon,ICX,USD,binance_us,5472705.0,green
icon,ICX,USD,kraken,1783805.0,green
icon,ICX,BTC,binance,7682777.0,green
icon,ICX,USDT,bkex,11526053.0,green
icon,ICX,BTC,crypto_com,1777627.0,green
icon,ICX,BUSD,binance,4201245.0,green
icon,ICX,BTC,whitebit,134061.0,green
icon,ICX,XRP,bitrue,710829.0,green
icon,ICX,USDT,whitebit,437678.0,green
icon,ICX,BTC,okex,3995040.0,green
icon,ICX,ETH,binance,1226483.0,green
icon,ICX,USDT,velic,162989.0,green
icon,ICX,CRO,crypto_com,125518.0,green
icon,ICX,USDT,lbank,2587208.0,green
icon,ICX,USDT,dragonex,12935186.0,green
icon,ICX,BTC,hotbit,140157.0,green
icon,ICX,BTC,bitrue,1099599.0,green
icon,ICX,USDT,latoken,1291785.0,green
icon,ICX,BNB,binance,292549.0,green
icon,ICX,USDT,coinex,54326.0,green
icon,ICX,ETH,hitbtc,533425.0,green
icon,ICX,USDT,wazirx,15834.73,green
icon,ICX,BTC,bittrex,206155.0,green
icon,ICX,BTC,latoken,150211.0,green
icon,ICX,ETH,hotbit,53067.0,green
icon,ICX,ETH,latoken,22760.0,green
icon,ICX,QC,zb,12074.21,green
icon,ICX,USDT,probit,33531.0,green
icon,ICX,USDT,probit_kr,23636.0,green
icon,ICX,BTC,cointiger,10825.62,yellow
icon,ICX,BTC,velic,20147.0,yellow
icon,ICX,ETH,gate,2737.26,yellow
icon,ICX,ETH,bitrue,160016.0,yellow
icon,ICX,BTC,bione,39346.0,yellow
icon,ICX,USDT,hotbit,25323.0,yellow
icon,ICX,USDT,huobi,2864089.0,red
icon,ICX,BTC,huobi,482082.0,red
icon,ICX,ETH,huobi,292808.0,red
icon,ICX,BTC,coinex,10469.13,red
icon,ICX,USD,bitcoin_com,4519675.0,
icon,ICX,BTC,hitbtc,2778180.0,
icon,ICX,BTC,wazirx,1934.62,
icon,ICX,XBT,kraken,620770.0,
icon,ICX,ETH,huobi_korea,868.82,
icon,ICX,BTC,huobi_korea,380.23,
icon,ICX,BTC,bitcoin_com,2766631.0,green
icon,ICX,KRW,upbit,21248784.0,
icon,ICX,KRW,bithumb,2368300.0,
icon,ICX,ETH,kraken,143054.0,
icon,ICX,USDT,hitbtc,4501723.0,
icon,ICX,KRW,probit_kr,342797.0,
icon,ICX,INR,bitbns,1838.9,
icon,ICX,IDR,upbit_indonesia,3743.6,
icon,ICX,KRW,huobi_korea,1780.05,
icon,ICX,USDT,bitbns,37.52,red
icon,ICX,BTC,beaxy,372.83,
litecoin,LTC,USDT,binance,390385476.0,green
litecoin,LTC,USD,ftx_spot,72039576.0,green
litecoin,LTC,BTC,ftx_us,2439846.0,green
litecoin,LTC,USD,ftx_us,18574023.0,green
litecoin,LTC,USDT,ftx_us,13867079.0,green
litecoin,LTC,USD,bitfinex,48245338.0,green
litecoin,LTC,BTC,changelly,6824063.0,green
litecoin,LTC,USD,gdax,131332715.0,green
litecoin,LTC,USDT,ftx_spot,31581944.0,green
litecoin,LTC,USDT,wootrade,6241689.0,green
litecoin,LTC,BTC,bitcoin_com,6788777.0,green
litecoin,LTC,BTC,hitbtc,6822667.0,green
litecoin,LTC,BTC,ftx_spot,1911767.0,green
litecoin,LTC,USDT,zb,146468197.0,green
litecoin,LTC,USDT,okex,219898113.0,green
litecoin,LTC,USDT,vcc,2013132.0,green
litecoin,LTC,USDT,mxc,9831111.0,green
litecoin,LTC,USDT,lbank,34391620.0,green
litecoin,LTC,USDT,zbg,43217627.0,green
litecoin,LTC,USDT,changelly,27511758.0,green
litecoin,LTC,BTC,bitfinex,3536777.0,green
litecoin,LTC,USDT,hitbtc,27515654.0,green
litecoin,LTC,USD,bitcoin_com,27350514.0,green
litecoin,LTC,EUR,currency,306607.0,green
litecoin,LTC,USD,kraken,33663452.0,green
litecoin,LTC,USD,b2bx,1191920.0,green
litecoin,LTC,USDT,dextrade,5811336.0,green
litecoin,LTC,USDT,digifinex,55056197.0,green
litecoin,LTC,USD,gemini,34596176.0,green
litecoin,LTC,USDT,coinsbit,37559200.0,green
litecoin,LTC,EUR,kraken,22342565.0,green
litecoin,LTC,BTC,currency,12561872.0,green
litecoin,LTC,USDT,bkex,187453580.0,green
litecoin,LTC,BTC,digifinex,31070931.0,green
litecoin,LTC,BTC,binance,79446625.0,green
litecoin,LTC,USDT,aex,57128672.0,green
litecoin,LTC,EUR,gdax,25304418.0,green
litecoin,LTC,BTC,whitebit,7553271.0,green
litecoin,LTC,USDT,crypto_com,22487667.0,green
litecoin,LTC,USDT,whitebit,19574187.0,green
litecoin,LTC,USD,etorox,5033108.0,green
litecoin,LTC,USDT,idcm,140613572.0,green
litecoin,LTC,USD,btse,808270.0,green
litecoin,LTC,USDT,bitrue,153314453.0,green
litecoin,LTC,USDT,gate,27171788.0,green
litecoin,LTC,USDT,alterdice,2148960.0,green
litecoin,LTC,BUSD,binance,51061012.0,green
litecoin,LTC,JPY,gmo_japan,2653799.0,green
litecoin,LTC,EUR,bitstamp,21327519.0,green
litecoin,LTC,USDT,citex,241407691.0,green
litecoin,LTC,USD,currency,32024538.0,green
litecoin,LTC,USD,coinsbit,3811076.0,green
litecoin,LTC,BTC,vcc,2576737.0,green
litecoin,LTC,USDT,hoo,23618733.0,green
litecoin,LTC,USDT,cointiger,38709411.0,green
litecoin,LTC,BTC,gdax,19634964.0,green
litecoin,LTC,EUR,cryptology,231977.0,green
litecoin,LTC,BTC,coinsbit,9353094.0,green
litecoin,LTC,BTC,crypto_com,4355934.0,green
litecoin,LTC,BTC,coineal,18207867.0,green
litecoin,LTC,BTC,b2bx,169996.0,green
litecoin,LTC,USD,bitstamp,27160924.0,green
litecoin,LTC,KRW,bithumb,42971364.0,green
litecoin,LTC,KRW,upbit,71758724.0,green
litecoin,LTC,USDT,coineal,15704054.0,green
litecoin,LTC,BTC,p2pb2b,36474334.0,green
litecoin,LTC,USD,cryptology,185740.0,green
litecoin,LTC,USDT,aax,15012220.0,green
litecoin,LTC,ETH,coinsbit,696381.0,green
litecoin,LTC,BTC,okex,37193084.0,green
litecoin,LTC,BTC,decoin,6297888.0,green
litecoin,LTC,USDT,kucoin,42509964.0,green
litecoin,LTC,USDT,bibox,64936258.0,green
litecoin,LTC,USDT,bitmart,36341858.0,green
litecoin,LTC,GBP,gdax,9890319.0,green
litecoin,LTC,BTC,bitstamp,6052992.0,green
litecoin,LTC,TRY,btcturk,10594925.0,green
litecoin,LTC,USDT,p2pb2b,54779172.0,green
litecoin,LTC,USDT,dcoin,40560352.0,green
litecoin,LTC,USDT,exrates,1888572.0,green
litecoin,LTC,USDT,coinbene,18873022.0,green
litecoin,LTC,USD,whitebit,704263.0,green
litecoin,LTC,USD,p2pb2b,28947379.0,green
litecoin,LTC,USDC,crypto_com,733577.0,green
litecoin,LTC,XRP,bitrue,28651269.0,green
litecoin,LTC,USDT,hotbit,85177.0,green
litecoin,LTC,USD,binance_us,23173638.0,green
litecoin,LTC,USDT,biki,5166504.0,green
litecoin,LTC,USDT,bit_z,15858683.0,green
litecoin,LTC,ETH,vindax,135954.0,green
litecoin,LTC,ETH,binance,9056759.0,green
litecoin,LTC,UST,bitfinex,2505331.0,green
litecoin,LTC,USD,cex,12675828.0,green
litecoin,LTC,USDT,kraken,2776106.0,green
litecoin,LTC,USDT,emirex,1362547.0,green
litecoin,LTC,JPY,bitbank,9078158.0,green
litecoin,LTC,USDT,decoin,1230224.0,green
litecoin,LTC,BTC,bittrex,3036718.0,green
litecoin,LTC,USDT,binance_us,13610128.0,green
litecoin,LTC,BTC,kucoin,2663437.0,green
tron,TRX,USDT,binance,214893390.0,green
tron,TRX,BTC,changelly,18165008.0,green
tron,TRX,BTC,bitcoin_com,18216860.0,green
tron,TRX,BTC,hitbtc,18136096.0,green
tron,TRX,KRW,upbit,122188534.0,green
tron,TRX,USD,bitfinex,2284447.0,green
tron,TRX,EUR,bitfinex,472972.0,green
tron,TRX,USDT,changelly,106153397.0,green
tron,TRX,BTC,digifinex,3600033.0,green
tron,TRX,USDT,hitbtc,106247372.0,green
tron,TRX,USD,bitcoin_com,105724713.0,green
tron,TRX,USDT,digifinex,37646042.0,green
tron,TRX,USDT,wootrade,1207690.0,green
tron,TRX,BTC,binance,21437327.0,green
tron,TRX,USDT,b2bx,4468414.0,green
tron,TRX,USDT,coinsbit,22302088.0,green
tron,TRX,BTC,vcc,1653143.0,green
tron,TRX,USD,ftx_spot,7210461.0,green
tron,TRX,ETH,hitbtc,3117947.0,green
tron,TRX,ETH,bitcoin_com,3121836.0,green
tron,TRX,USDT,vcc,1936963.0,green
tron,TRX,ETH,changelly,3117504.0,green
tron,TRX,USDT,bitrue,250408238.0,green
tron,TRX,USDT,ftx_spot,4511959.0,green
tron,TRX,USDT,gate,11487045.0,green
tron,TRX,USD,ftx_us,2557303.0,green
tron,TRX,USDT,whitebit,15099411.0,green
tron,TRX,USD,btse,116710.0,green
tron,TRX,USDT,ftx_us,633785.0,green
tron,TRX,USD,kraken,6625344.0,green
tron,TRX,USDT,okex,42368518.0,green
tron,TRX,KRW,bithumb,24106786.0,green
tron,TRX,USDT,poloniex,24921148.0,green
tron,TRX,EUR,kraken,3450734.0,green
tron,TRX,BTC,ftx_spot,128036.0,green
tron,TRX,USDT,biki,75247398.0,green
tron,TRX,USDT,mxc,8240314.0,green
tron,TRX,TRY,btcturk,12122086.0,green
tron,TRX,USDT,bkex,23498355.0,green
tron,TRX,USDT,idcm,61973480.0,green
tron,TRX,USDT,phemex,2205950.0,green
tron,TRX,USD,etorox,3495633.0,green
tron,TRX,ETH,binance,6054759.0,green
tron,TRX,ETH,coinsbit,145127.0,green
tron,TRX,USDT,kucoin,14473943.0,green
tron,TRX,ETH,vcc,918102.0,green
tron,TRX,BUSD,binance,10070792.0,green
tron,TRX,USDT,hoo,2919891.0,green
tron,TRX,BNB,binance,4102950.0,green
tron,TRX,USDT,bitmart,4634210.0,green
tron,TRX,BTC,coinsbit,518283.0,green
tron,TRX,USDT,lbank,315673.0,green
tron,TRX,BTC,okex,5187513.0,green
tron,TRX,KRW,coinone,5313275.0,green
tron,TRX,USDT,bitmax,3558107.0,green
tron,TRX,USDT,nominex,900587.0,green
tron,TRX,BTC,poloniex,1851317.0,green
tron,TRX,USDT,dextrade,704925.0,green
tron,TRX,USDT,hotbit,427191.0,green
tron,TRX,USDT,coinex,3138466.0,green
tron,TRX,BTC,decoin,1717331.0,green
tron,TRX,USD,cex,1953377.0,green
tron,TRX,USDT,alterdice,473987.0,green
tron,TRX,BTC,bittrex,1452833.0,green
tron,TRX,USDT,latoken,8813696.0,green
tron,TRX,USDT,bittrex,826925.0,green
tron,TRX,USDT,bit_z,8250715.0,green
tron,TRX,USDT,bibox,7783504.0,green
tron,TRX,BTC,bitfinex,343595.0,green
tron,TRX,BTC,kucoin,1450782.0,green
tron,TRX,ETH,kraken,273832.0,green
tron,TRX,EUR,binance,2302163.0,green
tron,TRX,USDT,aax,1772141.0,green
tron,TRX,USDT,bigone,5854934.0,green
tron,TRX,USD,bittrex,740711.0,green
tron,TRX,TRY,binance,4040240.0,green
tron,TRX,USDC,binance,3635404.0,green
tron,TRX,ETH,whitebit,425131.0,green
tron,TRX,ETH,bitmart,4137614.0,green
tron,TRX,USDT,btcturk,1346232.0,green
tron,TRX,USDT,citex,19716516.0,green
tron,TRX,ETH,okex,784516.0,green
tron,TRX,USDT,coinbene,1645718.0,green
tron,TRX,USDK,okex,308864.0,green
tron,TRX,IDR,indodax,755514.0,green
tron,TRX,USDT,xt,8865072.0,green
tron,TRX,ETH,nominex,22716.0,green
wink,WIN,TRX,mxc,409615.0,green
tron,TRX,ETH,latoken,218425.0,green
